comparison,correct,domain,entropy,expected_label,expected_label_index,ordered_score,pair_id,pred_label,pred_label_index,predictor,prob_cold,prob_cool,prob_hot,prob_huge,prob_large,prob_mass_in_label_order,prob_mature,prob_old,prob_small,prob_tiny,prob_warm,prob_young,prob_youthful,prompt,prompt_hash,side,standard,target,value
a horse,0,age,0.8402996806644905,youthful,1.0,1.7911778579387994,age-v1_2-p0006-a_horse-vs-a_galapagos_tortoise,old,3.0,-1.540445040947149,,,,,,1.0000000000000002,0.00766261080149459,0.5800105518597036,,,,0.3765058565821021,0.03582098075669979,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 6 years feels",8859fdbc98c7eed4,a,28.0,6 years,6.0
a galapagos tortoise,0,age,0.8112604043519706,young,0.0,2.1934189625397313,age-v1_2-p0006-a_horse-vs-a_galapagos_tortoise,old,3.0,-3.2188758248682006,,,,,,1.0,0.03383338488831338,0.6986596519597559,,,,0.23773372626809414,0.02977323688383653,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 6 years feels",cb28b78e9f328b2b,b,150.0,6 years,6.0
a bowhead whale,0,age,1.0727003813220328,young,0.0,1.6116268670578535,age-v1_2-p0006-a_bowhead_whale-vs-a_horse,old,3.0,-3.506557897319982,,,,,,1.0,0.09396575655169949,0.4614120537683256,,,,0.4051629970304973,0.03945919264947757,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 6 years feels",0dbb2c86f395e5f1,a,200.0,6 years,6.0
a horse,0,age,0.8402996806644905,youthful,1.0,1.7911778579387994,age-v1_2-p0006-a_bowhead_whale-vs-a_horse,old,3.0,-1.540445040947149,,,,,,1.0000000000000002,0.00766261080149459,0.5800105518597036,,,,0.3765058565821021,0.03582098075669979,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 6 years feels",8859fdbc98c7eed4,b,28.0,6 years,6.0
a domestic mouse,1,age,0.26051709207511997,old,3.0,2.8583609743561254,age-v1_2-p0010-a_domestic_mouse-vs-a_domestic_dog,old,3.0,1.6094379124341003,,,,,,1.0,0.008562465029207402,0.9443441902931481,,,,0.03888987125937851,0.00820347341826601,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 10 years feels",859f04694385a79d,a,2.0,10 years,10.0
a domestic dog,0,age,0.45172229413511167,mature,2.0,2.733914321133863,age-v1_2-p0010-a_domestic_mouse-vs-a_domestic_dog,old,3.0,-0.1823215567939546,,,,,,1.0000000000000002,0.026165039949423898,0.8884959771224933,,,,0.06924267306054728,0.016096309867535772,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 10 years feels",1707889c8bf3355b,b,12.0,10 years,10.0
a horse,0,age,0.5909871149341652,youthful,1.0,2.4169742418231888,age-v1_2-p0010-a_horse-vs-a_domestic_mouse,old,3.0,-1.0296194171811581,,,,,,1.0,0.005473556176412621,0.796064802419004,,,,0.18062891919123183,0.017832722213351512,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 10 years feels",6a80afd47f769eda,a,28.0,10 years,10.0
a domestic mouse,1,age,0.26051709207511997,old,3.0,2.8583609743561254,age-v1_2-p0010-a_horse-vs-a_domestic_mouse,old,3.0,1.6094379124341003,,,,,,1.0,0.008562465029207402,0.9443441902931481,,,,0.03888987125937851,0.00820347341826601,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 10 years feels",859f04694385a79d,b,2.0,10 years,10.0
a domestic mouse,1,age,0.26051709207511997,old,3.0,2.8583609743561254,age-v1_2-p0010-a_domestic_mouse-vs-a_human,old,3.0,1.6094379124341003,,,,,,1.0,0.008562465029207402,0.9443441902931481,,,,0.03888987125937851,0.00820347341826601,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 10 years feels",859f04694385a79d,a,2.0,10 years,10.0
a human,0,age,0.6679661359259758,young,0.0,2.3153653079941527,age-v1_2-p0010-a_domestic_mouse-vs-a_human,old,3.0,-2.0794415416798357,,,,,,1.0,0.006368678216122466,0.7582770602603819,,,,0.2075574907427335,0.027796770780762182,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 10 years feels",7b51de71363c623a,b,80.0,10 years,10.0
a domestic mouse,1,age,0.26051709207511997,old,3.0,2.8583609743561254,age-v1_2-p0010-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,1.6094379124341003,,,,,,1.0,0.008562465029207402,0.9443441902931481,,,,0.03888987125937851,0.00820347341826601,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 10 years feels",859f04694385a79d,a,2.0,10 years,10.0
a galapagos tortoise,0,age,0.8867564982751986,young,0.0,2.1777324366699404,age-v1_2-p0010-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,-2.70805020110221,,,,,,1.0,0.035033860780360374,0.6814402991296289,,,,0.22018202236967774,0.06334381772033312,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 10 years feels",98f7b1a0681e9060,b,150.0,10 years,10.0
a bowhead whale,0,age,0.9675523596241521,young,0.0,1.5921394214615867,age-v1_2-p0010-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,-2.995732273553991,,,,,,0.9999999999999998,0.035703869169618346,0.49238247250825207,,,,0.4283293927245359,0.043584265597593486,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 10 years feels",84d25071082c31ea,a,200.0,10 years,10.0
a domestic mouse,1,age,0.26051709207511997,old,3.0,2.8583609743561254,age-v1_2-p0010-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,1.6094379124341003,,,,,,1.0,0.008562465029207402,0.9443441902931481,,,,0.03888987125937851,0.00820347341826601,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 10 years feels",859f04694385a79d,b,2.0,10 years,10.0
a horse,0,age,0.5909871149341652,youthful,1.0,2.4169742418231888,age-v1_2-p0010-a_horse-vs-a_domestic_dog,old,3.0,-1.0296194171811581,,,,,,1.0,0.005473556176412621,0.796064802419004,,,,0.18062891919123183,0.017832722213351512,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 10 years feels",6a80afd47f769eda,a,28.0,10 years,10.0
a domestic dog,0,age,0.45172229413511167,mature,2.0,2.733914321133863,age-v1_2-p0010-a_horse-vs-a_domestic_dog,old,3.0,-0.1823215567939546,,,,,,1.0000000000000002,0.026165039949423898,0.8884959771224933,,,,0.06924267306054728,0.016096309867535772,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 10 years feels",1707889c8bf3355b,b,12.0,10 years,10.0
a human,0,age,0.6679661359259758,young,0.0,2.3153653079941527,age-v1_2-p0010-a_human-vs-a_domestic_dog,old,3.0,-2.0794415416798357,,,,,,1.0,0.006368678216122466,0.7582770602603819,,,,0.2075574907427335,0.027796770780762182,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 10 years feels",7b51de71363c623a,a,80.0,10 years,10.0
a domestic dog,0,age,0.45172229413511167,mature,2.0,2.733914321133863,age-v1_2-p0010-a_human-vs-a_domestic_dog,old,3.0,-0.1823215567939546,,,,,,1.0000000000000002,0.026165039949423898,0.8884959771224933,,,,0.06924267306054728,0.016096309867535772,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 10 years feels",1707889c8bf3355b,b,12.0,10 years,10.0
a galapagos tortoise,0,age,0.8867564982751986,young,0.0,2.1777324366699404,age-v1_2-p0010-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,-2.70805020110221,,,,,,1.0,0.035033860780360374,0.6814402991296289,,,,0.22018202236967774,0.06334381772033312,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 10 years feels",98f7b1a0681e9060,a,150.0,10 years,10.0
a domestic dog,0,age,0.45172229413511167,mature,2.0,2.733914321133863,age-v1_2-p0010-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,-0.1823215567939546,,,,,,1.0000000000000002,0.026165039949423898,0.8884959771224933,,,,0.06924267306054728,0.016096309867535772,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 10 years feels",1707889c8bf3355b,b,12.0,10 years,10.0
a bowhead whale,0,age,0.9675523596241521,young,0.0,1.5921394214615867,age-v1_2-p0010-a_bowhead_whale-vs-a_domestic_dog,old,3.0,-2.995732273553991,,,,,,0.9999999999999998,0.035703869169618346,0.49238247250825207,,,,0.4283293927245359,0.043584265597593486,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 10 years feels",84d25071082c31ea,a,200.0,10 years,10.0
a domestic dog,0,age,0.45172229413511167,mature,2.0,2.733914321133863,age-v1_2-p0010-a_bowhead_whale-vs-a_domestic_dog,old,3.0,-0.1823215567939546,,,,,,1.0000000000000002,0.026165039949423898,0.8884959771224933,,,,0.06924267306054728,0.016096309867535772,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 10 years feels",1707889c8bf3355b,b,12.0,10 years,10.0
a horse,0,age,0.5909871149341652,youthful,1.0,2.4169742418231888,age-v1_2-p0010-a_horse-vs-a_human,old,3.0,-1.0296194171811581,,,,,,1.0,0.005473556176412621,0.796064802419004,,,,0.18062891919123183,0.017832722213351512,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 10 years feels",6a80afd47f769eda,a,28.0,10 years,10.0
a human,0,age,0.6679661359259758,young,0.0,2.3153653079941527,age-v1_2-p0010-a_horse-vs-a_human,old,3.0,-2.0794415416798357,,,,,,1.0,0.006368678216122466,0.7582770602603819,,,,0.2075574907427335,0.027796770780762182,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 10 years feels",7b51de71363c623a,b,80.0,10 years,10.0
a horse,0,age,0.5909871149341652,youthful,1.0,2.4169742418231888,age-v1_2-p0010-a_horse-vs-a_galapagos_tortoise,old,3.0,-1.0296194171811581,,,,,,1.0,0.005473556176412621,0.796064802419004,,,,0.18062891919123183,0.017832722213351512,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 10 years feels",6a80afd47f769eda,a,28.0,10 years,10.0
a galapagos tortoise,0,age,0.8867564982751986,young,0.0,2.1777324366699404,age-v1_2-p0010-a_horse-vs-a_galapagos_tortoise,old,3.0,-2.70805020110221,,,,,,1.0,0.035033860780360374,0.6814402991296289,,,,0.22018202236967774,0.06334381772033312,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 10 years feels",98f7b1a0681e9060,b,150.0,10 years,10.0
a bowhead whale,0,age,0.9675523596241521,young,0.0,1.5921394214615867,age-v1_2-p0010-a_bowhead_whale-vs-a_horse,old,3.0,-2.995732273553991,,,,,,0.9999999999999998,0.035703869169618346,0.49238247250825207,,,,0.4283293927245359,0.043584265597593486,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 10 years feels",84d25071082c31ea,a,200.0,10 years,10.0
a horse,0,age,0.5909871149341652,youthful,1.0,2.4169742418231888,age-v1_2-p0010-a_bowhead_whale-vs-a_horse,old,3.0,-1.0296194171811581,,,,,,1.0,0.005473556176412621,0.796064802419004,,,,0.18062891919123183,0.017832722213351512,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 10 years feels",6a80afd47f769eda,b,28.0,10 years,10.0
a horse,0,age,0.6200488219360694,mature,2.0,2.489985690184786,age-v1_2-p0018-a_horse-vs-a_domestic_mouse,old,3.0,-0.4418327522790392,,,,,,1.0,0.015854449872522172,0.8096919827855837,,,,0.14525272525890387,0.029200842082990182,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 18 years feels",3846496e32f8f079,a,28.0,18 years,18.0
a domestic mouse,1,age,0.5524122798447375,old,3.0,2.6975989494895884,age-v1_2-p0018-a_horse-vs-a_domestic_mouse,old,3.0,2.1972245773362196,,,,,,1.0,0.04168805092147308,0.860296377753599,,,,0.06468185693908253,0.03333371438584546,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 18 years feels",b3e2fca1f8d6eb54,b,2.0,18 years,18.0
a human,0,age,1.0712496528461695,youthful,1.0,1.7478667198728437,age-v1_2-p0018-a_human-vs-a_domestic_mouse,old,3.0,-1.491654876777717,,,,,,1.0,0.035480021290422575,0.5210465466733158,,,,0.32970639476421054,0.11376703727205104,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 18 years feels",60bb85ab5c6d535d,a,80.0,18 years,18.0
a domestic mouse,1,age,0.5524122798447375,old,3.0,2.6975989494895884,age-v1_2-p0018-a_human-vs-a_domestic_mouse,old,3.0,2.1972245773362196,,,,,,1.0,0.04168805092147308,0.860296377753599,,,,0.06468185693908253,0.03333371438584546,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 18 years feels",b3e2fca1f8d6eb54,b,2.0,18 years,18.0
a galapagos tortoise,0,age,0.7778297147752365,young,0.0,2.505554685658559,age-v1_2-p0018-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,-2.120263536200091,,,,,,1.0000000000000002,0.07244950330393098,0.770856254268322,,,,0.10860732618201593,0.04808691624573122,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 18 years feels",4c2619bb753ceced,a,150.0,18 years,18.0
a domestic mouse,1,age,0.5524122798447375,old,3.0,2.6975989494895884,age-v1_2-p0018-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,2.1972245773362196,,,,,,1.0,0.04168805092147308,0.860296377753599,,,,0.06468185693908253,0.03333371438584546,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 18 years feels",b3e2fca1f8d6eb54,b,2.0,18 years,18.0
a bowhead whale,0,age,1.142294761581536,young,0.0,1.8167998576807731,age-v1_2-p0018-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,-2.4079456086518722,,,,,,1.0,0.11635321335389918,0.5051276470629522,,,,0.3098086497990306,0.06871048978411808,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 18 years feels",7feb58a10a0ff516,a,200.0,18 years,18.0
a domestic mouse,1,age,0.5524122798447375,old,3.0,2.6975989494895884,age-v1_2-p0018-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,2.1972245773362196,,,,,,1.0,0.04168805092147308,0.860296377753599,,,,0.06468185693908253,0.03333371438584546,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 18 years feels",b3e2fca1f8d6eb54,b,2.0,18 years,18.0
a horse,0,age,0.6200488219360694,mature,2.0,2.489985690184786,age-v1_2-p0018-a_horse-vs-a_domestic_dog,old,3.0,-0.4418327522790392,,,,,,1.0,0.015854449872522172,0.8096919827855837,,,,0.14525272525890387,0.029200842082990182,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 18 years feels",3846496e32f8f079,a,28.0,18 years,18.0
a domestic dog,1,age,0.5245511448805866,old,3.0,2.7422230846938622,age-v1_2-p0018-a_horse-vs-a_domestic_dog,old,3.0,0.4054651081081644,,,,,,1.0000000000000002,0.05219022269899133,0.8700320457488884,,,,0.05003122950290568,0.027746502049214753,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 18 years feels",40ac1cc0faf6015d,b,12.0,18 years,18.0
a domestic dog,1,age,0.5245511448805866,old,3.0,2.7422230846938622,age-v1_2-p0018-a_domestic_dog-vs-a_human,old,3.0,0.4054651081081644,,,,,,1.0000000000000002,0.05219022269899133,0.8700320457488884,,,,0.05003122950290568,0.027746502049214753,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 18 years feels",40ac1cc0faf6015d,a,12.0,18 years,18.0
a human,0,age,1.0712496528461695,youthful,1.0,1.7478667198728437,age-v1_2-p0018-a_domestic_dog-vs-a_human,old,3.0,-1.491654876777717,,,,,,1.0,0.035480021290422575,0.5210465466733158,,,,0.32970639476421054,0.11376703727205104,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 18 years feels",60bb85ab5c6d535d,b,80.0,18 years,18.0
a domestic dog,1,age,0.5245511448805866,old,3.0,2.7422230846938622,age-v1_2-p0018-a_domestic_dog-vs-a_galapagos_tortoise,old,3.0,0.4054651081081644,,,,,,1.0000000000000002,0.05219022269899133,0.8700320457488884,,,,0.05003122950290568,0.027746502049214753,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 18 years feels",40ac1cc0faf6015d,a,12.0,18 years,18.0
a galapagos tortoise,0,age,0.7778297147752365,young,0.0,2.505554685658559,age-v1_2-p0018-a_domestic_dog-vs-a_galapagos_tortoise,old,3.0,-2.120263536200091,,,,,,1.0000000000000002,0.07244950330393098,0.770856254268322,,,,0.10860732618201593,0.04808691624573122,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 18 years feels",4c2619bb753ceced,b,150.0,18 years,18.0
a bowhead whale,0,age,1.142294761581536,young,0.0,1.8167998576807731,age-v1_2-p0018-a_bowhead_whale-vs-a_domestic_dog,old,3.0,-2.4079456086518722,,,,,,1.0,0.11635321335389918,0.5051276470629522,,,,0.3098086497990306,0.06871048978411808,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 18 years feels",7feb58a10a0ff516,a,200.0,18 years,18.0
a domestic dog,1,age,0.5245511448805866,old,3.0,2.7422230846938622,age-v1_2-p0018-a_bowhead_whale-vs-a_domestic_dog,old,3.0,0.4054651081081644,,,,,,1.0000000000000002,0.05219022269899133,0.8700320457488884,,,,0.05003122950290568,0.027746502049214753,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 18 years feels",40ac1cc0faf6015d,b,12.0,18 years,18.0
a horse,0,age,0.6200488219360694,mature,2.0,2.489985690184786,age-v1_2-p0018-a_horse-vs-a_human,old,3.0,-0.4418327522790392,,,,,,1.0,0.015854449872522172,0.8096919827855837,,,,0.14525272525890387,0.029200842082990182,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 18 years feels",3846496e32f8f079,a,28.0,18 years,18.0
a human,0,age,1.0712496528461695,youthful,1.0,1.7478667198728437,age-v1_2-p0018-a_horse-vs-a_human,old,3.0,-1.491654876777717,,,,,,1.0,0.035480021290422575,0.5210465466733158,,,,0.32970639476421054,0.11376703727205104,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 18 years feels",60bb85ab5c6d535d,b,80.0,18 years,18.0
a horse,0,age,0.6200488219360694,mature,2.0,2.489985690184786,age-v1_2-p0018-a_horse-vs-a_galapagos_tortoise,old,3.0,-0.4418327522790392,,,,,,1.0,0.015854449872522172,0.8096919827855837,,,,0.14525272525890387,0.029200842082990182,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 18 years feels",3846496e32f8f079,a,28.0,18 years,18.0
a galapagos tortoise,0,age,0.7778297147752365,young,0.0,2.505554685658559,age-v1_2-p0018-a_horse-vs-a_galapagos_tortoise,old,3.0,-2.120263536200091,,,,,,1.0000000000000002,0.07244950330393098,0.770856254268322,,,,0.10860732618201593,0.04808691624573122,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 18 years feels",4c2619bb753ceced,b,150.0,18 years,18.0
a bowhead whale,0,age,1.142294761581536,young,0.0,1.8167998576807731,age-v1_2-p0018-a_bowhead_whale-vs-a_horse,old,3.0,-2.4079456086518722,,,,,,1.0,0.11635321335389918,0.5051276470629522,,,,0.3098086497990306,0.06871048978411808,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 18 years feels",7feb58a10a0ff516,a,200.0,18 years,18.0
a horse,0,age,0.6200488219360694,mature,2.0,2.489985690184786,age-v1_2-p0018-a_bowhead_whale-vs-a_horse,old,3.0,-0.4418327522790392,,,,,,1.0,0.015854449872522172,0.8096919827855837,,,,0.14525272525890387,0.029200842082990182,"The normal lifespan for a horse is 28 years. Compared only to that 28-year baseline for a horse, an individual aged 18 years feels",3846496e32f8f079,b,28.0,18 years,18.0
a galapagos tortoise,0,age,0.7778297147752365,young,0.0,2.505554685658559,age-v1_2-p0018-a_galapagos_tortoise-vs-a_human,old,3.0,-2.120263536200091,,,,,,1.0000000000000002,0.07244950330393098,0.770856254268322,,,,0.10860732618201593,0.04808691624573122,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 18 years feels",4c2619bb753ceced,a,150.0,18 years,18.0
a human,0,age,1.0712496528461695,youthful,1.0,1.7478667198728437,age-v1_2-p0018-a_galapagos_tortoise-vs-a_human,old,3.0,-1.491654876777717,,,,,,1.0,0.035480021290422575,0.5210465466733158,,,,0.32970639476421054,0.11376703727205104,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 18 years feels",60bb85ab5c6d535d,b,80.0,18 years,18.0
a bowhead whale,0,age,1.142294761581536,young,0.0,1.8167998576807731,age-v1_2-p0018-a_bowhead_whale-vs-a_human,old,3.0,-2.4079456086518722,,,,,,1.0,0.11635321335389918,0.5051276470629522,,,,0.3098086497990306,0.06871048978411808,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 18 years feels",7feb58a10a0ff516,a,200.0,18 years,18.0
a human,0,age,1.0712496528461695,youthful,1.0,1.7478667198728437,age-v1_2-p0018-a_bowhead_whale-vs-a_human,old,3.0,-1.491654876777717,,,,,,1.0,0.035480021290422575,0.5210465466733158,,,,0.32970639476421054,0.11376703727205104,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 18 years feels",60bb85ab5c6d535d,b,80.0,18 years,18.0
a domestic mouse,1,age,0.341327211617713,old,3.0,2.7947517913320477,age-v1_2-p0030-a_domestic_mouse-vs-a_human,old,3.0,2.70805020110221,,,,,,1.0,0.007964003776559194,0.9207674179537523,,,,0.054747048352016096,0.016521529917672476,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 30 years feels",e5187d8e73f38947,a,2.0,30 years,30.0
a human,0,age,0.873752187850237,youthful,1.0,2.090673055432163,age-v1_2-p0030-a_domestic_mouse-vs-a_human,old,3.0,-0.9808292530117262,,,,,,1.0,0.008103986546432298,0.6609889499943642,,,,0.2394088311029978,0.09149823235620586,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 30 years feels",c5e72cb22784dfb7,b,80.0,30 years,30.0
a domestic mouse,1,age,0.341327211617713,old,3.0,2.7947517913320477,age-v1_2-p0030-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,2.70805020110221,,,,,,1.0,0.007964003776559194,0.9207674179537523,,,,0.054747048352016096,0.016521529917672476,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 30 years feels",e5187d8e73f38947,a,2.0,30 years,30.0
a galapagos tortoise,0,age,0.5878641554750104,youthful,1.0,2.5331092889782063,age-v1_2-p0030-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,-1.6094379124341003,,,,,,1.0,0.010436257097876489,0.8256034976255688,,,,0.12853396337080758,0.03542628190574702,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 30 years feels",9bfd5114bf7d74bd,b,150.0,30 years,30.0
a domestic mouse,1,age,0.341327211617713,old,3.0,2.7947517913320477,age-v1_2-p0030-a_domestic_mouse-vs-a_bowhead_whale,old,3.0,2.70805020110221,,,,,,1.0,0.007964003776559194,0.9207674179537523,,,,0.054747048352016096,0.016521529917672476,"The normal lifespan for a domestic mouse is 2 years. Compared only to that 2-year baseline for a domestic mouse, an individual aged 30 years feels",e5187d8e73f38947,a,2.0,30 years,30.0
a bowhead whale,0,age,0.8670004099937036,young,0.0,2.1363228530535543,age-v1_2-p0030-a_domestic_mouse-vs-a_bowhead_whale,old,3.0,-1.8971199848858813,,,,,,1.0,0.04428398480824597,0.671298456272729,,,,0.25055804430014966,0.03385951461887541,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 30 years feels",e928c4141d3e5e71,b,200.0,30 years,30.0
a human,0,age,0.873752187850237,youthful,1.0,2.090673055432163,age-v1_2-p0030-a_human-vs-a_domestic_dog,old,3.0,-0.9808292530117262,,,,,,1.0,0.008103986546432298,0.6609889499943642,,,,0.2394088311029978,0.09149823235620586,"The normal lifespan for a human is 80 years. Compared only to that 80-year baseline for a human, an individual aged 30 years feels",c5e72cb22784dfb7,a,80.0,30 years,30.0
a domestic dog,1,age,0.36640063988702254,old,3.0,2.805609737131354,age-v1_2-p0030-a_human-vs-a_domestic_dog,old,3.0,0.9162907318741551,,,,,,1.0,0.014772016423466264,0.9176948906517042,,,,0.044552060595520235,0.02298103232930942,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 30 years feels",15644cb5c632bb58,b,12.0,30 years,30.0
a domestic dog,1,age,0.36640063988702254,old,3.0,2.805609737131354,age-v1_2-p0030-a_domestic_dog-vs-a_galapagos_tortoise,old,3.0,0.9162907318741551,,,,,,1.0,0.014772016423466264,0.9176948906517042,,,,0.044552060595520235,0.02298103232930942,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 30 years feels",15644cb5c632bb58,a,12.0,30 years,30.0
a galapagos tortoise,0,age,0.5878641554750104,youthful,1.0,2.5331092889782063,age-v1_2-p0030-a_domestic_dog-vs-a_galapagos_tortoise,old,3.0,-1.6094379124341003,,,,,,1.0,0.010436257097876489,0.8256034976255688,,,,0.12853396337080758,0.03542628190574702,"The normal lifespan for a galapagos tortoise is 150 years. Compared only to that 150-year baseline for a galapagos tortoise, an individual aged 30 years feels",9bfd5114bf7d74bd,b,150.0,30 years,30.0
a domestic dog,1,age,0.36640063988702254,old,3.0,2.805609737131354,age-v1_2-p0030-a_domestic_dog-vs-a_bowhead_whale,old,3.0,0.9162907318741551,,,,,,1.0,0.014772016423466264,0.9176948906517042,,,,0.044552060595520235,0.02298103232930942,"The normal lifespan for a domestic dog is 12 years. Compared only to that 12-year baseline for a domestic dog, an individual aged 30 years feels",15644cb5c632bb58,a,12.0,30 years,30.0
a bowhead whale,0,age,0.8670004099937036,young,0.0,2.1363228530535543,age-v1_2-p0030-a_domestic_dog-vs-a_bowhead_whale,old,3.0,-1.8971199848858813,,,,,,1.0,0.04428398480824597,0.671298456272729,,,,0.25055804430014966,0.03385951461887541,"The normal lifespan for a bowhead whale is 200 years. Compared only to that 200-year baseline for a bowhead whale, an individual aged 30 years feels",e928c4141d3e5e71,b,200.0,30 years,30.0
