comparison,correct,domain,entropy,expected_label,expected_label_index,ordered_score,pair_id,pred_label,pred_label_index,predictor,prob_cold,prob_cool,prob_hot,prob_huge,prob_large,prob_mass_in_label_order,prob_mature,prob_old,prob_small,prob_tiny,prob_warm,prob_young,prob_youthful,prompt,prompt_hash,side,standard,target,value
a human,0,age,0.7135984853309225,young,0.0,2.061118530076207,age-v1_3b-p0006-a_horse-vs-a_human,old,3.0,-2.5902671654458267,,,,,,1.0,0.007374777188846223,0.6781968137063931,,,,0.30264987452542524,0.011778534579335403,"If the normal lifespan for a human is 80 years, then someone aged 6 years would best be called",26017448380d3333,b,80.0,6 years,6.0
a horse,0,age,0.6988178022520007,youthful,1.0,1.8097784389479763,age-v1_3b-p0006-a_horse-vs-a_galapagos_tortoise,old,3.0,-1.540445040947149,,,,,,1.0,0.0017474269624751177,0.6012658546569744,,,,0.39450069732844756,0.0024860210521029133,"If the normal lifespan for a horse is 28 years, then someone aged 6 years would best be called",1395905236ec0070,a,28.0,6 years,6.0
a galapagos tortoise,0,age,0.47025952335982446,young,0.0,2.502361608516211,age-v1_3b-p0006-a_horse-vs-a_galapagos_tortoise,old,3.0,-3.2188758248682006,,,,,,1.0,0.001780493167171869,0.8324437306451192,,,,0.16430634594119953,0.001469430246509361,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 6 years would best be called",453b89b5eb8101a0,b,150.0,6 years,6.0
a bowhead whale,0,age,0.6345851639630431,young,0.0,2.2522618821843676,age-v1_3b-p0006-a_bowhead_whale-vs-a_horse,old,3.0,-3.506557897319982,,,,,,1.0,0.011444603256267723,0.7420737269286128,,,,0.2433301749291259,0.0031514948859935796,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 6 years would best be called",2585b5798e490af1,a,200.0,6 years,6.0
a horse,0,age,0.6988178022520007,youthful,1.0,1.8097784389479763,age-v1_3b-p0006-a_bowhead_whale-vs-a_horse,old,3.0,-1.540445040947149,,,,,,1.0,0.0017474269624751177,0.6012658546569744,,,,0.39450069732844756,0.0024860210521029133,"If the normal lifespan for a horse is 28 years, then someone aged 6 years would best be called",1395905236ec0070,b,28.0,6 years,6.0
a domestic mouse,1,age,0.7944981452153878,old,3.0,2.0938913999038316,age-v1_3b-p0010-a_domestic_mouse-vs-a_domestic_dog,old,3.0,1.6094379124341003,,,,,,1.0,0.04635139087256066,0.6656032942673621,,,,0.28366657950345336,0.004378735356623874,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 10 years would best be called",11a7d712e0abf8cc,a,2.0,10 years,10.0
a domestic dog,0,age,0.7164720473319023,mature,2.0,2.064468869288495,age-v1_3b-p0010-a_domestic_mouse-vs-a_domestic_dog,old,3.0,-0.1823215567939546,,,,,,1.0,0.016149528810034584,0.6759724941920576,,,,0.30362564790565444,0.004252329092253295,"If the normal lifespan for a domestic dog is 12 years, then someone aged 10 years would best be called",2cb7e76c1b728408,b,12.0,10 years,10.0
a domestic mouse,1,age,0.7944981452153878,old,3.0,2.0938913999038316,age-v1_3b-p0010-a_domestic_mouse-vs-a_horse,old,3.0,1.6094379124341003,,,,,,1.0,0.04635139087256066,0.6656032942673621,,,,0.28366657950345336,0.004378735356623874,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 10 years would best be called",11a7d712e0abf8cc,a,2.0,10 years,10.0
a horse,0,age,0.57204591460825,youthful,1.0,2.296959331993176,age-v1_3b-p0010-a_domestic_mouse-vs-a_horse,old,3.0,-1.0296194171811581,,,,,,0.9999999999999999,0.0021120840371350114,0.7634773053208606,,,,0.2321073626856808,0.0023032479563235165,"If the normal lifespan for a horse is 28 years, then someone aged 10 years would best be called",9e011adee89d48f9,b,28.0,10 years,10.0
a domestic mouse,1,age,0.7944981452153878,old,3.0,2.0938913999038316,age-v1_3b-p0010-a_domestic_mouse-vs-a_human,old,3.0,1.6094379124341003,,,,,,1.0,0.04635139087256066,0.6656032942673621,,,,0.28366657950345336,0.004378735356623874,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 10 years would best be called",11a7d712e0abf8cc,a,2.0,10 years,10.0
a human,0,age,0.6559619665290807,young,0.0,2.248090348980709,age-v1_3b-p0010-a_domestic_mouse-vs-a_human,old,3.0,-2.0794415416798357,,,,,,1.0,0.012189448936842222,0.7388517235407315,,,,0.2418025470375958,0.007156280484830632,"If the normal lifespan for a human is 80 years, then someone aged 10 years would best be called",d7182fcca07f7f03,b,80.0,10 years,10.0
a galapagos tortoise,0,age,0.5079448081963255,young,0.0,2.4433169027449897,age-v1_3b-p0010-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,-2.70805020110221,,,,,,1.0,0.002481436983268381,0.8120807400210581,,,,0.18332601428039483,0.002111808715278671,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 10 years would best be called",ab9d561cb7924625,a,150.0,10 years,10.0
a domestic mouse,1,age,0.7944981452153878,old,3.0,2.0938913999038316,age-v1_3b-p0010-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,1.6094379124341003,,,,,,1.0,0.04635139087256066,0.6656032942673621,,,,0.28366657950345336,0.004378735356623874,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 10 years would best be called",11a7d712e0abf8cc,b,2.0,10 years,10.0
a bowhead whale,0,age,0.6048607503475862,young,0.0,2.3203481713430274,age-v1_3b-p0010-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,-2.995732273553991,,,,,,1.0,0.010992376952729432,0.7651598428015501,,,,0.22096389121280252,0.0028838890329179307,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 10 years would best be called",bded2308d72d5ddd,a,200.0,10 years,10.0
a domestic mouse,1,age,0.7944981452153878,old,3.0,2.0938913999038316,age-v1_3b-p0010-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,1.6094379124341003,,,,,,1.0,0.04635139087256066,0.6656032942673621,,,,0.28366657950345336,0.004378735356623874,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 10 years would best be called",11a7d712e0abf8cc,b,2.0,10 years,10.0
a domestic dog,0,age,0.7164720473319023,mature,2.0,2.064468869288495,age-v1_3b-p0010-a_domestic_dog-vs-a_horse,old,3.0,-0.1823215567939546,,,,,,1.0,0.016149528810034584,0.6759724941920576,,,,0.30362564790565444,0.004252329092253295,"If the normal lifespan for a domestic dog is 12 years, then someone aged 10 years would best be called",2cb7e76c1b728408,a,12.0,10 years,10.0
a horse,0,age,0.57204591460825,youthful,1.0,2.296959331993176,age-v1_3b-p0010-a_domestic_dog-vs-a_horse,old,3.0,-1.0296194171811581,,,,,,0.9999999999999999,0.0021120840371350114,0.7634773053208606,,,,0.2321073626856808,0.0023032479563235165,"If the normal lifespan for a horse is 28 years, then someone aged 10 years would best be called",9e011adee89d48f9,b,28.0,10 years,10.0
a human,0,age,0.6559619665290807,young,0.0,2.248090348980709,age-v1_3b-p0010-a_human-vs-a_domestic_dog,old,3.0,-2.0794415416798357,,,,,,1.0,0.012189448936842222,0.7388517235407315,,,,0.2418025470375958,0.007156280484830632,"If the normal lifespan for a human is 80 years, then someone aged 10 years would best be called",d7182fcca07f7f03,a,80.0,10 years,10.0
a domestic dog,0,age,0.7164720473319023,mature,2.0,2.064468869288495,age-v1_3b-p0010-a_human-vs-a_domestic_dog,old,3.0,-0.1823215567939546,,,,,,1.0,0.016149528810034584,0.6759724941920576,,,,0.30362564790565444,0.004252329092253295,"If the normal lifespan for a domestic dog is 12 years, then someone aged 10 years would best be called",2cb7e76c1b728408,b,12.0,10 years,10.0
a domestic dog,0,age,0.7164720473319023,mature,2.0,2.064468869288495,age-v1_3b-p0010-a_domestic_dog-vs-a_galapagos_tortoise,old,3.0,-0.1823215567939546,,,,,,1.0,0.016149528810034584,0.6759724941920576,,,,0.30362564790565444,0.004252329092253295,"If the normal lifespan for a domestic dog is 12 years, then someone aged 10 years would best be called",2cb7e76c1b728408,a,12.0,10 years,10.0
a galapagos tortoise,0,age,0.5079448081963255,young,0.0,2.4433169027449897,age-v1_3b-p0010-a_domestic_dog-vs-a_galapagos_tortoise,old,3.0,-2.70805020110221,,,,,,1.0,0.002481436983268381,0.8120807400210581,,,,0.18332601428039483,0.002111808715278671,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 10 years would best be called",ab9d561cb7924625,b,150.0,10 years,10.0
a domestic dog,0,age,0.7164720473319023,mature,2.0,2.064468869288495,age-v1_3b-p0010-a_domestic_dog-vs-a_bowhead_whale,old,3.0,-0.1823215567939546,,,,,,1.0,0.016149528810034584,0.6759724941920576,,,,0.30362564790565444,0.004252329092253295,"If the normal lifespan for a domestic dog is 12 years, then someone aged 10 years would best be called",2cb7e76c1b728408,a,12.0,10 years,10.0
a bowhead whale,0,age,0.6048607503475862,young,0.0,2.3203481713430274,age-v1_3b-p0010-a_domestic_dog-vs-a_bowhead_whale,old,3.0,-2.995732273553991,,,,,,1.0,0.010992376952729432,0.7651598428015501,,,,0.22096389121280252,0.0028838890329179307,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 10 years would best be called",bded2308d72d5ddd,b,200.0,10 years,10.0
a human,0,age,0.6559619665290807,young,0.0,2.248090348980709,age-v1_3b-p0010-a_human-vs-a_horse,old,3.0,-2.0794415416798357,,,,,,1.0,0.012189448936842222,0.7388517235407315,,,,0.2418025470375958,0.007156280484830632,"If the normal lifespan for a human is 80 years, then someone aged 10 years would best be called",d7182fcca07f7f03,a,80.0,10 years,10.0
a horse,0,age,0.57204591460825,youthful,1.0,2.296959331993176,age-v1_3b-p0010-a_human-vs-a_horse,old,3.0,-1.0296194171811581,,,,,,0.9999999999999999,0.0021120840371350114,0.7634773053208606,,,,0.2321073626856808,0.0023032479563235165,"If the normal lifespan for a horse is 28 years, then someone aged 10 years would best be called",9e011adee89d48f9,b,28.0,10 years,10.0
a galapagos tortoise,0,age,0.5079448081963255,young,0.0,2.4433169027449897,age-v1_3b-p0010-a_galapagos_tortoise-vs-a_horse,old,3.0,-2.70805020110221,,,,,,1.0,0.002481436983268381,0.8120807400210581,,,,0.18332601428039483,0.002111808715278671,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 10 years would best be called",ab9d561cb7924625,a,150.0,10 years,10.0
a horse,0,age,0.57204591460825,youthful,1.0,2.296959331993176,age-v1_3b-p0010-a_galapagos_tortoise-vs-a_horse,old,3.0,-1.0296194171811581,,,,,,0.9999999999999999,0.0021120840371350114,0.7634773053208606,,,,0.2321073626856808,0.0023032479563235165,"If the normal lifespan for a horse is 28 years, then someone aged 10 years would best be called",9e011adee89d48f9,b,28.0,10 years,10.0
a bowhead whale,0,age,0.6048607503475862,young,0.0,2.3203481713430274,age-v1_3b-p0010-a_bowhead_whale-vs-a_horse,old,3.0,-2.995732273553991,,,,,,1.0,0.010992376952729432,0.7651598428015501,,,,0.22096389121280252,0.0028838890329179307,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 10 years would best be called",bded2308d72d5ddd,a,200.0,10 years,10.0
a horse,0,age,0.57204591460825,youthful,1.0,2.296959331993176,age-v1_3b-p0010-a_bowhead_whale-vs-a_horse,old,3.0,-1.0296194171811581,,,,,,0.9999999999999999,0.0021120840371350114,0.7634773053208606,,,,0.2321073626856808,0.0023032479563235165,"If the normal lifespan for a horse is 28 years, then someone aged 10 years would best be called",9e011adee89d48f9,b,28.0,10 years,10.0
a horse,0,age,0.439211198693675,mature,2.0,2.577682272165483,age-v1_3b-p0018-a_horse-vs-a_domestic_mouse,old,3.0,-0.4418327522790392,,,,,,1.0,0.0030223319339395646,0.8563416964318084,,,,0.1380234526320734,0.0026125190021786377,"If the normal lifespan for a horse is 28 years, then someone aged 18 years would best be called",8b0d1289ed819645,a,28.0,18 years,18.0
a domestic mouse,1,age,0.7926550148993836,old,3.0,2.214028365588768,age-v1_3b-p0018-a_horse-vs-a_domestic_mouse,old,3.0,2.1972245773362196,,,,,,1.0,0.05953625459502563,0.6962973319881697,,,,0.238102552982597,0.006063860434207721,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 18 years would best be called",2b00363caae2f916,b,2.0,18 years,18.0
a human,0,age,0.5806239022362457,youthful,1.0,2.4734468329807924,age-v1_3b-p0018-a_human-vs-a_domestic_mouse,old,3.0,-1.491654876777717,,,,,,1.0,0.014260532625839194,0.8108114260910002,,,,0.1624365518270475,0.012491489456113045,"If the normal lifespan for a human is 80 years, then someone aged 18 years would best be called",4e644c6c09b6cd5b,a,80.0,18 years,18.0
a domestic mouse,1,age,0.7926550148993836,old,3.0,2.214028365588768,age-v1_3b-p0018-a_human-vs-a_domestic_mouse,old,3.0,2.1972245773362196,,,,,,1.0,0.05953625459502563,0.6962973319881697,,,,0.238102552982597,0.006063860434207721,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 18 years would best be called",2b00363caae2f916,b,2.0,18 years,18.0
a domestic mouse,1,age,0.7926550148993836,old,3.0,2.214028365588768,age-v1_3b-p0018-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,2.1972245773362196,,,,,,1.0,0.05953625459502563,0.6962973319881697,,,,0.238102552982597,0.006063860434207721,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 18 years would best be called",2b00363caae2f916,a,2.0,18 years,18.0
a galapagos tortoise,0,age,0.4360849614605592,young,0.0,2.6072763540472983,age-v1_3b-p0018-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,-2.120263536200091,,,,,,0.9999999999999998,0.006032102177147561,0.8640991764073195,,,,0.12695410094448867,0.0029146204710441136,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 18 years would best be called",81914b2837c10e54,b,150.0,18 years,18.0
a domestic mouse,1,age,0.7926550148993836,old,3.0,2.214028365588768,age-v1_3b-p0018-a_domestic_mouse-vs-a_bowhead_whale,old,3.0,2.1972245773362196,,,,,,1.0,0.05953625459502563,0.6962973319881697,,,,0.238102552982597,0.006063860434207721,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 18 years would best be called",2b00363caae2f916,a,2.0,18 years,18.0
a bowhead whale,0,age,0.6264004912087808,young,0.0,2.3927340516380435,age-v1_3b-p0018-a_domestic_mouse-vs-a_bowhead_whale,old,3.0,-2.4079456086518722,,,,,,1.0,0.02553793339542788,0.7792263181527258,,,,0.19125651806283603,0.003979230389010309,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 18 years would best be called",fce77beff5bcdcbe,b,200.0,18 years,18.0
a horse,0,age,0.439211198693675,mature,2.0,2.577682272165483,age-v1_3b-p0018-a_horse-vs-a_domestic_dog,old,3.0,-0.4418327522790392,,,,,,1.0,0.0030223319339395646,0.8563416964318084,,,,0.1380234526320734,0.0026125190021786377,"If the normal lifespan for a horse is 28 years, then someone aged 18 years would best be called",8b0d1289ed819645,a,28.0,18 years,18.0
a domestic dog,1,age,0.5737927849420302,old,3.0,2.4677169361770765,age-v1_3b-p0018-a_horse-vs-a_domestic_dog,old,3.0,0.4054651081081644,,,,,,0.9999999999999999,0.018985038606854503,0.8082087926935467,,,,0.1676856878168716,0.005120480882727082,"If the normal lifespan for a domestic dog is 12 years, then someone aged 18 years would best be called",a9cfe4dff4a88e1f,b,12.0,18 years,18.0
a domestic dog,1,age,0.5737927849420302,old,3.0,2.4677169361770765,age-v1_3b-p0018-a_domestic_dog-vs-a_human,old,3.0,0.4054651081081644,,,,,,0.9999999999999999,0.018985038606854503,0.8082087926935467,,,,0.1676856878168716,0.005120480882727082,"If the normal lifespan for a domestic dog is 12 years, then someone aged 18 years would best be called",a9cfe4dff4a88e1f,a,12.0,18 years,18.0
a human,0,age,0.5806239022362457,youthful,1.0,2.4734468329807924,age-v1_3b-p0018-a_domestic_dog-vs-a_human,old,3.0,-1.491654876777717,,,,,,1.0,0.014260532625839194,0.8108114260910002,,,,0.1624365518270475,0.012491489456113045,"If the normal lifespan for a human is 80 years, then someone aged 18 years would best be called",4e644c6c09b6cd5b,b,80.0,18 years,18.0
a galapagos tortoise,0,age,0.4360849614605592,young,0.0,2.6072763540472983,age-v1_3b-p0018-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,-2.120263536200091,,,,,,0.9999999999999998,0.006032102177147561,0.8640991764073195,,,,0.12695410094448867,0.0029146204710441136,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 18 years would best be called",81914b2837c10e54,a,150.0,18 years,18.0
a domestic dog,1,age,0.5737927849420302,old,3.0,2.4677169361770765,age-v1_3b-p0018-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,0.4054651081081644,,,,,,0.9999999999999999,0.018985038606854503,0.8082087926935467,,,,0.1676856878168716,0.005120480882727082,"If the normal lifespan for a domestic dog is 12 years, then someone aged 18 years would best be called",a9cfe4dff4a88e1f,b,12.0,18 years,18.0
a bowhead whale,0,age,0.6264004912087808,young,0.0,2.3927340516380435,age-v1_3b-p0018-a_bowhead_whale-vs-a_domestic_dog,old,3.0,-2.4079456086518722,,,,,,1.0,0.02553793339542788,0.7792263181527258,,,,0.19125651806283603,0.003979230389010309,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 18 years would best be called",fce77beff5bcdcbe,a,200.0,18 years,18.0
a domestic dog,1,age,0.5737927849420302,old,3.0,2.4677169361770765,age-v1_3b-p0018-a_bowhead_whale-vs-a_domestic_dog,old,3.0,0.4054651081081644,,,,,,0.9999999999999999,0.018985038606854503,0.8082087926935467,,,,0.1676856878168716,0.005120480882727082,"If the normal lifespan for a domestic dog is 12 years, then someone aged 18 years would best be called",a9cfe4dff4a88e1f,b,12.0,18 years,18.0
a human,0,age,0.5806239022362457,youthful,1.0,2.4734468329807924,age-v1_3b-p0018-a_human-vs-a_horse,old,3.0,-1.491654876777717,,,,,,1.0,0.014260532625839194,0.8108114260910002,,,,0.1624365518270475,0.012491489456113045,"If the normal lifespan for a human is 80 years, then someone aged 18 years would best be called",4e644c6c09b6cd5b,a,80.0,18 years,18.0
a horse,0,age,0.439211198693675,mature,2.0,2.577682272165483,age-v1_3b-p0018-a_human-vs-a_horse,old,3.0,-0.4418327522790392,,,,,,1.0,0.0030223319339395646,0.8563416964318084,,,,0.1380234526320734,0.0026125190021786377,"If the normal lifespan for a horse is 28 years, then someone aged 18 years would best be called",8b0d1289ed819645,b,28.0,18 years,18.0
a horse,0,age,0.439211198693675,mature,2.0,2.577682272165483,age-v1_3b-p0018-a_horse-vs-a_galapagos_tortoise,old,3.0,-0.4418327522790392,,,,,,1.0,0.0030223319339395646,0.8563416964318084,,,,0.1380234526320734,0.0026125190021786377,"If the normal lifespan for a horse is 28 years, then someone aged 18 years would best be called",8b0d1289ed819645,a,28.0,18 years,18.0
a galapagos tortoise,0,age,0.4360849614605592,young,0.0,2.6072763540472983,age-v1_3b-p0018-a_horse-vs-a_galapagos_tortoise,old,3.0,-2.120263536200091,,,,,,0.9999999999999998,0.006032102177147561,0.8640991764073195,,,,0.12695410094448867,0.0029146204710441136,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 18 years would best be called",81914b2837c10e54,b,150.0,18 years,18.0
a horse,0,age,0.439211198693675,mature,2.0,2.577682272165483,age-v1_3b-p0018-a_horse-vs-a_bowhead_whale,old,3.0,-0.4418327522790392,,,,,,1.0,0.0030223319339395646,0.8563416964318084,,,,0.1380234526320734,0.0026125190021786377,"If the normal lifespan for a horse is 28 years, then someone aged 18 years would best be called",8b0d1289ed819645,a,28.0,18 years,18.0
a bowhead whale,0,age,0.6264004912087808,young,0.0,2.3927340516380435,age-v1_3b-p0018-a_horse-vs-a_bowhead_whale,old,3.0,-2.4079456086518722,,,,,,1.0,0.02553793339542788,0.7792263181527258,,,,0.19125651806283603,0.003979230389010309,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 18 years would best be called",fce77beff5bcdcbe,b,200.0,18 years,18.0
a galapagos tortoise,0,age,0.4360849614605592,young,0.0,2.6072763540472983,age-v1_3b-p0018-a_galapagos_tortoise-vs-a_human,old,3.0,-2.120263536200091,,,,,,0.9999999999999998,0.006032102177147561,0.8640991764073195,,,,0.12695410094448867,0.0029146204710441136,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 18 years would best be called",81914b2837c10e54,a,150.0,18 years,18.0
a human,0,age,0.5806239022362457,youthful,1.0,2.4734468329807924,age-v1_3b-p0018-a_galapagos_tortoise-vs-a_human,old,3.0,-1.491654876777717,,,,,,1.0,0.014260532625839194,0.8108114260910002,,,,0.1624365518270475,0.012491489456113045,"If the normal lifespan for a human is 80 years, then someone aged 18 years would best be called",4e644c6c09b6cd5b,b,80.0,18 years,18.0
a bowhead whale,0,age,0.6264004912087808,young,0.0,2.3927340516380435,age-v1_3b-p0018-a_bowhead_whale-vs-a_human,old,3.0,-2.4079456086518722,,,,,,1.0,0.02553793339542788,0.7792263181527258,,,,0.19125651806283603,0.003979230389010309,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 18 years would best be called",fce77beff5bcdcbe,a,200.0,18 years,18.0
a human,0,age,0.5806239022362457,youthful,1.0,2.4734468329807924,age-v1_3b-p0018-a_bowhead_whale-vs-a_human,old,3.0,-1.491654876777717,,,,,,1.0,0.014260532625839194,0.8108114260910002,,,,0.1624365518270475,0.012491489456113045,"If the normal lifespan for a human is 80 years, then someone aged 18 years would best be called",4e644c6c09b6cd5b,b,80.0,18 years,18.0
a human,0,age,0.4525125896767365,youthful,1.0,2.6058028665769934,age-v1_3b-p0030-a_human-vs-a_domestic_mouse,old,3.0,-0.9808292530117262,,,,,,0.9999999999999999,0.006513387676603865,0.8621615147309422,,,,0.1250335505614947,0.006291547030959132,"If the normal lifespan for a human is 80 years, then someone aged 30 years would best be called",1127d7fb51cff828,a,80.0,30 years,30.0
a domestic mouse,1,age,0.7790731428644213,old,3.0,2.1665931238995184,age-v1_3b-p0030-a_human-vs-a_domestic_mouse,old,3.0,2.70805020110221,,,,,,1.0,0.04953335032856272,0.687768401792473,,,,0.25847703001399036,0.004221217864974035,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 30 years would best be called",4d136f2cba85a8a5,b,2.0,30 years,30.0
a galapagos tortoise,0,age,0.2782280667482395,youthful,1.0,2.777235581907878,age-v1_3b-p0030-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,-1.6094379124341003,,,,,,1.0000000000000002,0.0010484019484289515,0.9246933251769536,,,,0.07319947039445805,0.0010588024801596223,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 30 years would best be called",76fee64b05b69af8,a,150.0,30 years,30.0
a domestic mouse,1,age,0.7790731428644213,old,3.0,2.1665931238995184,age-v1_3b-p0030-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,2.70805020110221,,,,,,1.0,0.04953335032856272,0.687768401792473,,,,0.25847703001399036,0.004221217864974035,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 30 years would best be called",4d136f2cba85a8a5,b,2.0,30 years,30.0
a bowhead whale,0,age,0.4702616943347341,young,0.0,2.560208691445623,age-v1_3b-p0030-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,-1.8971199848858813,,,,,,1.0,0.00797167306014091,0.8473336624271135,,,,0.14243030646874524,0.0022643580440002923,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 30 years would best be called",70ec2416cc2bb6f2,a,200.0,30 years,30.0
a domestic mouse,1,age,0.7790731428644213,old,3.0,2.1665931238995184,age-v1_3b-p0030-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,2.70805020110221,,,,,,1.0,0.04953335032856272,0.687768401792473,,,,0.25847703001399036,0.004221217864974035,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 30 years would best be called",4d136f2cba85a8a5,b,2.0,30 years,30.0
a human,0,age,0.4525125896767365,youthful,1.0,2.6058028665769934,age-v1_3b-p0030-a_human-vs-a_domestic_dog,old,3.0,-0.9808292530117262,,,,,,0.9999999999999999,0.006513387676603865,0.8621615147309422,,,,0.1250335505614947,0.006291547030959132,"If the normal lifespan for a human is 80 years, then someone aged 30 years would best be called",1127d7fb51cff828,a,80.0,30 years,30.0
a domestic dog,1,age,0.5359421040362277,old,3.0,2.4561281162045794,age-v1_3b-p0030-a_human-vs-a_domestic_dog,old,3.0,0.9162907318741551,,,,,,1.0,0.008808405699980497,0.8117207333198672,,,,0.17612175613513523,0.0033491048450170415,"If the normal lifespan for a domestic dog is 12 years, then someone aged 30 years would best be called",555ec5323e3f4261,b,12.0,30 years,30.0
a galapagos tortoise,0,age,0.2782280667482395,youthful,1.0,2.777235581907878,age-v1_3b-p0030-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,-1.6094379124341003,,,,,,1.0000000000000002,0.0010484019484289515,0.9246933251769536,,,,0.07319947039445805,0.0010588024801596223,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 30 years would best be called",76fee64b05b69af8,a,150.0,30 years,30.0
a domestic dog,1,age,0.5359421040362277,old,3.0,2.4561281162045794,age-v1_3b-p0030-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,0.9162907318741551,,,,,,1.0,0.008808405699980497,0.8117207333198672,,,,0.17612175613513523,0.0033491048450170415,"If the normal lifespan for a domestic dog is 12 years, then someone aged 30 years would best be called",555ec5323e3f4261,b,12.0,30 years,30.0
a domestic dog,1,age,0.5359421040362277,old,3.0,2.4561281162045794,age-v1_3b-p0030-a_domestic_dog-vs-a_bowhead_whale,old,3.0,0.9162907318741551,,,,,,1.0,0.008808405699980497,0.8117207333198672,,,,0.17612175613513523,0.0033491048450170415,"If the normal lifespan for a domestic dog is 12 years, then someone aged 30 years would best be called",555ec5323e3f4261,a,12.0,30 years,30.0
a bowhead whale,0,age,0.4702616943347341,young,0.0,2.560208691445623,age-v1_3b-p0030-a_domestic_dog-vs-a_bowhead_whale,old,3.0,-1.8971199848858813,,,,,,1.0,0.00797167306014091,0.8473336624271135,,,,0.14243030646874524,0.0022643580440002923,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 30 years would best be called",70ec2416cc2bb6f2,b,200.0,30 years,30.0
a human,0,age,0.4525125896767365,youthful,1.0,2.6058028665769934,age-v1_3b-p0030-a_human-vs-a_horse,old,3.0,-0.9808292530117262,,,,,,0.9999999999999999,0.006513387676603865,0.8621615147309422,,,,0.1250335505614947,0.006291547030959132,"If the normal lifespan for a human is 80 years, then someone aged 30 years would best be called",1127d7fb51cff828,a,80.0,30 years,30.0
a horse,1,age,0.42555617315472266,old,3.0,2.577920732649228,age-v1_3b-p0030-a_human-vs-a_horse,old,3.0,0.06899287148695142,,,,,,1.0,0.0011009114970502055,0.857915515058025,,,,0.13901120896387237,0.0019723644810525224,"If the normal lifespan for a horse is 28 years, then someone aged 30 years would best be called",eebb05c7b28be18e,b,28.0,30 years,30.0
a horse,1,age,0.42555617315472266,old,3.0,2.577920732649228,age-v1_3b-p0030-a_horse-vs-a_galapagos_tortoise,old,3.0,0.06899287148695142,,,,,,1.0,0.0011009114970502055,0.857915515058025,,,,0.13901120896387237,0.0019723644810525224,"If the normal lifespan for a horse is 28 years, then someone aged 30 years would best be called",eebb05c7b28be18e,a,28.0,30 years,30.0
a galapagos tortoise,0,age,0.2782280667482395,youthful,1.0,2.777235581907878,age-v1_3b-p0030-a_horse-vs-a_galapagos_tortoise,old,3.0,-1.6094379124341003,,,,,,1.0000000000000002,0.0010484019484289515,0.9246933251769536,,,,0.07319947039445805,0.0010588024801596223,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 30 years would best be called",76fee64b05b69af8,b,150.0,30 years,30.0
